"V1"	"V2"
"X170906_D00390_0327_BCB7J2ANXX_SQ2678"	142.762532710561	-16.9222605233535
"X170906_D00390_0327_BCB7J2ANXX_SQ2679"	140.600934655503	-16.8244051300877
"X170906_D00390_0327_BCB7J2ANXX_SQ2680"	161.603077140954	-18.9377104000889
"X170922_D00390_0328_BCB6KKANXX_SQ0539"	112.362238543801	12.5551841725854
"X170922_D00390_0328_BCB6KKANXX_SQ0540"	116.264101658573	12.8573704232693
"X170922_D00390_0328_BCB6KKANXX_SQ0541"	-88.2847889010256	0.612155518407431
"X170922_D00390_0328_BCB6KKANXX_SQ0542"	99.6191396871198	22.4774583546681
"X170922_D00390_0328_BCB6KKANXX_SQ0543"	101.021659183684	21.1943115539811
"X170922_D00390_0328_BCB6KKANXX_SQ2673"	76.604341108456	-13.644553327269
"X171004_D00390_0329_BCB6JBANXX_SQ0545"	91.7893508120798	22.3264793234814
"X171004_D00390_0329_BCB6JBANXX_SQ0546"	-9.11021606997176	-2.63171307063103
"X171004_D00390_0329_BCB6JBANXX_SQ0547"	123.462059154626	13.2834200293212
"X171004_D00390_0329_BCB6JBANXX_SQ0549"	101.138099404525	20.8829531584006
"X171004_D00390_0329_BCB6JBANXX_SQ0551"	-152.281840946493	2.38482415306541
"X171011_D00390_0330_ACB6JAANXX_SQ0553"	177.119733332887	14.8848848888715
"X171011_D00390_0330_ACB6JAANXX_SQ0554"	179.89800093172	15.1483019677987
"X171011_D00390_0330_ACB6JAANXX_SQ0555"	179.880095362054	16.0710861686629
"X171011_D00390_0330_ACB6JAANXX_SQ0556"	175.38217346272	14.7949803790896
"X171016_D00390_0331_ACBG8AANXX_SQ0557"	180.541960443118	14.505385801051
"X171016_D00390_0331_ACBG8AANXX_SQ0558"	180.954722280877	15.4717634161002
"X171016_D00390_0331_ACBG8AANXX_SQ0559"	171.59567615411	15.1529313069359
"X171016_D00390_0331_ACBG8AANXX_SQ0560"	175.280850581754	15.1910913202209
"X171025_D00390_0332_BCB7CFANXX_SQ0561"	110.9247659969	13.7917560332645
"X171025_D00390_0332_BCB7CFANXX_SQ0562"	99.3274922647597	10.1538750973528
"X171025_D00390_0332_BCB7CFANXX_SQ0564"	91.1346737176099	22.2313035232395
"X171025_D00390_0332_BCB7CFANXX_SQ0565"	-13.5192891406093	-2.8026780545313
"X171025_D00390_0332_BCB7CFANXX_SQ2682"	155.918774645519	-23.359174079971
"X171025_D00390_0332_BCB7CFANXX_SQ2683"	91.2961667990451	-18.4303913457498
"X171026_M02412_0043_000000000.D2N2U_SQ2681"	161.993861923059	-17.7182299321647
"X171117_M02412_0055_000000000.BCV6G_SQ2681"	57.8302091863211	-12.4009748365194
"X171121_D00390_0333_ACBG2FANXX_SQ0566"	98.4960939168367	21.1603878321506
"X171121_D00390_0333_ACBG2FANXX_SQ0567"	113.222180962261	13.1018201896066
"X171121_D00390_0333_ACBG2FANXX_SQ0568"	116.771353002487	14.2278357095345
"X171121_D00390_0333_ACBG2FANXX_SQ0569"	89.4737673774903	-5.03555992359725
"X171121_D00390_0333_ACBG2FANXX_SQ0571"	103.292937427221	21.4473729166013
"X171121_D00390_0333_ACBG2FANXX_SQ0572"	102.016370097821	18.010789904806
"X171121_D00390_0333_ACBG2FANXX_SQ2683"	87.804743305028	-17.6418041207494
"X171208_D00390_0334_BCBE4WANXX_SQ0573"	-12.2706402858839	-2.971095538112
"X171208_D00390_0334_BCBE4WANXX_SQ0574"	-20.3475344355947	-2.52737159057321
"X171208_D00390_0334_BCBE4WANXX_SQ0575"	-35.9988891913198	-2.22316667038335
"X171208_D00390_0334_BCBE4WANXX_SQ0576"	-13.5441314630129	-2.80225626998733
"X171208_D00390_0334_BCBE4WANXX_SQ0581"	178.168953399431	15.6119098622283
"X171208_D00390_0334_BCBE4WANXX_SQ2684"	145.298472687008	-23.1936590048989
"X171214_D00390_0336_ACBG26ANXX_SQ0578"	6.64398325697844	-3.42891965445088
"X171214_D00390_0336_ACBG26ANXX_SQ0579"	13.3479550729314	-3.6248501864761
"X171214_D00390_0336_ACBG26ANXX_SQ0582"	90.1343023106561	-5.92890540405507
"X171214_D00390_0336_ACBG26ANXX_SQ0583"	44.0110319271075	9.04322914031424
"X171214_D00390_0336_ACBG26ANXX_SQ0584"	92.819714574007	22.7389366344863
"X171214_D00390_0336_ACBG26ANXX_SQ0585"	93.4063593351088	22.5382074779387
"X171214_D00390_0336_ACBG26ANXX_SQ0586"	106.721606318665	17.0276636153188
"X171214_D00390_0336_ACBG26ANXX_SQ0587"	101.825991698346	12.2871731580854
